number,street,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
600.0,OCEAN AV                ,0.0,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,2.0
615.0,OCEAN AV                ,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,,,,1.0
630.0,OCEAN AV                ,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,20.0
650.0,OCEAN AV                ,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,0.0,,,,6.0
666.0,OCEAN AV                ,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,2.0,1.0,,,,4.0
672.0,OCEAN AV                ,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,,2.0
681.0,OCEAN AV                ,0.0,,,,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,4.0
699.0,OCEAN AV                ,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,1.0
700.0,OCEAN AV                ,0.0,,,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,4.0
715.0,OCEAN AV                ,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,1.0
854.0,OCEAN AV                ,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,1.0
1820.0,HARRISON AV            ,,,,,,,,1.0,0.0,1.0,5.0,4.0,11.0,1.0,,0.0,,,,,,,,,23.0
1864.0,HARRISON AV            ,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,5.0
1898.0,HARRISON AV            ,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,1.0
1925.0,HARRISON AV            ,,,,,,,,1.0,2.0,0.0,0.0,0.0,39.0,0.0,,0.0,,,,,,,,,42.0
60.0,HAVEN AV                 ,,,,,,,1.0,,,12.0,5.0,21.0,4.0,2.0,2.0,5.0,,,10.0,8.0,,,,,70.0
809.0,UNITED NATIONS PZ       ,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,3.0,2.0,2.0,3.0,0.0,,0.0,1.0,,1.0,20.0
845.0,UNITED NATIONS PZ       ,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,0.0,5.0
860.0,UNITED NATIONS PZ       ,,,,,,1.0,1.0,3.0,1.0,5.0,3.0,6.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,,0.0,0.0,,0.0,30.0
870.0,UNITED NATIONS PZ       ,,,,,,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,,0.0,0.0,,0.0,15.0
252.0,7th AV                  ,,,,,,1.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
275.0,7th AV                  ,,,,,,0.0,,,,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0
330.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
333.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
345.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
370.0,7th AV                  ,,,,,,0.0,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
401.0,7th AV                  ,,,,,,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
429.0,7th AV                  ,,,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
501.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
530.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0
550.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,12.0
552.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
577.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
714.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
729.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
787.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
811.0,7th AV                  ,,,,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
850.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
871.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
881.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
888.0,7th AV                  ,,,,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,8.0
890.0,7th AV                  ,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1680.0,RANDALL AV             ,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0
1685.0,RANDALL AV             ,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.0
1710.0,RANDALL AV             ,,,,,,0.0,0.0,35.0,0.0,3.0,0.0,1.0,1.0,1.0,,,,,,,,,,,41.0
1807.0,RANDALL AV             ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,1.0
2125.0,RANDALL AV             ,,,,,,1.0,3.0,2.0,3.0,5.0,1.0,6.0,0.0,1.0,,,,,,,,,,,22.0
2780.0,RANDALL AV             ,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,3.0
11.0,E 35TH ST                ,3.0,,,,,,0.0,,0.0,,,0.0,1.0,1.0,1.0,3.0,1.0,3.0,7.0,3.0,9.0,10.0,10.0,7.0,59.0
20.0,E 35TH ST                ,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0
35.0,E 35TH ST                ,0.0,,,,,,1.0,,1.0,,,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
112.0,E 83RD ST               ,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,2.0
121.0,E 83RD ST               ,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0
131.0,E 83RD ST               ,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0
170.0,E 83RD ST               ,,,,,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,5.0
201.0,E 83RD ST               ,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,5.0
215.0,E 83RD ST               ,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,1.0
216.0,E 83RD ST               ,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0
235.0,E 83RD ST               ,,,,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,6.0
303.0,E 83RD ST               ,,,,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,5.0
345.0,E 83RD ST               ,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0
353.0,E 83RD ST               ,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0
408.0,E 83RD ST               ,,,,,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,6.0
411.0,E 83RD ST               ,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0
429.0,E 83RD ST               ,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2.0
450.0,E 83RD ST               ,,,,,0.0,1.0,0.0,0.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,2.0,,19.0
500.0,E 83RD ST               ,,,,,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,6.0
544.0,E 83RD ST               ,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,5.0
610.0,E 83RD ST               ,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2.0
1302.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,3.0
1414.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,1.0
1623.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
2025.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
2113.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
2424.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,,8.0
2525.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,,0.0,,,5.0
2626.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
2705.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,,,3.0
2807.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
2828.0,KINGS HY               ,,,,2.0,,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,5.0
2925.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,1.0
3131.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,,0.0,,,8.0
3201.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,1.0
3319.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,,,3.0
3502.0,KINGS HY               ,,,,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
3857.0,KINGS HY               ,,,,0.0,,0.0,0.0,0.0,0.0,,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0
3900.0,KINGS HY               ,,,,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
4427.0,KINGS HY               ,,,,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
5432.0,KINGS HY               ,,,,0.0,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0
9201.0,KINGS HY               ,,,,0.0,,0.0,3.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0
9327.0,KINGS HY               ,,,,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,2.0
9407.0,KINGS HY               ,,,,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
9616.0,KINGS HY               ,,,,0.0,,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0
134.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,1.0
148.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
149.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,6.0
225.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
240.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,2.0
252.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,3.0
307.0,W 37TH ST               ,,,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0
312.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,1.0
320.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1.0
327.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
347.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0
350.0,W 37TH ST               ,,,,,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,4.0
448.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
505.0,W 37TH ST               ,,,,,1.0,13.0,2.0,1.0,,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,,,27.0
508.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
517.0,W 37TH ST               ,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,,0.0,,,15.0
1809.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2.0
1838.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0
1912.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0
1995.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0
2011.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,,,7.0
2034.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0
2054.0,ADAM C POWELL JR.  B   ,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0
2070.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0
2081.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,,,8.0
2090.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0
2185.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0
2190.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,4.0
2226.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0
2228.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0
2315.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2.0
2321.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0
2322.0,ADAM C POWELL JR.  B   ,,,,,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0
2348.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,,,8.0
2363.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0
2400.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0
2409.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0
2430.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0
2541.0,ADAM C POWELL JR.  B   ,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0
187.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
205.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
247.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
546.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
605.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0
622.0,3rd AV                  ,3.0,1.0,1.0,,,0.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,1.0,2.0,2.0,4.0,4.0,2.0,21.0
633.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
640.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
675.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
716.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
750.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
757.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,2.0,1.0,12.0
767.0,3rd AV                  ,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,2.0,2.0,9.0
797.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
805.0,3rd AV                  ,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
950.0,3rd AV                  ,0.0,1.0,0.0,,,1.0,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1622.0,BRUCKNER BL            ,,,,,,0.0,0.0,,0.0,36.0,3.0,6.0,5.0,1.0,0.0,,,,,,,,,,51.0
1715.0,BRUCKNER BL            ,,,,,,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,7.0,1.0,,,,,,,,,,11.0
3427.0,BRUCKNER BL            ,,,,,,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.0
3505.0,BRUCKNER BL            ,,,,,,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.0
