1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,number,street,total
0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,8.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,3224.0,"Decatur Ave Williamsbridge, BX",39.0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3225.0,"Decatur Ave Williamsbridge, BX",13.0
0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,10.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,3227.0,"Decatur Ave Williamsbridge, BX",42.0
4.0,3.0,5.0,1.0,1.0,2.0,8.0,3.0,4.0,3.0,5.0,5.0,5.0,7.0,40.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3228.0,"Decatur Ave Williamsbridge, BX",117.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,6.0,0.0,1.0,2.0,10.0,2.0,0.0,0.0,0.0,3232.0,"Decatur Ave Williamsbridge, BX",30.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3234.0,"Decatur Ave Williamsbridge, BX",5.0
4.0,4.0,5.0,7.0,24.0,8.0,12.0,5.0,2.0,7.0,5.0,3.0,2.0,6.0,5.0,1.0,4.0,6.0,8.0,9.0,7.0,5.0,6.0,4.0,3242.0,"Decatur Ave Williamsbridge, BX",149.0
6.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,6.0,2.0,4.0,8.0,22.0,8.0,3.0,6.0,3.0,7.0,6.0,1.0,2.0,4.0,3252.0,"Decatur Ave Williamsbridge, BX",105.0
3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3254.0,"Decatur Ave Williamsbridge, BX",11.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3261.0,"Decatur Ave Williamsbridge, BX",9.0
2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,3262.0,"Decatur Ave Williamsbridge, BX",37.0
0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3263.0,"Decatur Ave Williamsbridge, BX",16.0
3.0,5.0,6.0,2.0,1.0,1.0,5.0,4.0,40.0,8.0,1.0,6.0,2.0,3.0,10.0,6.0,6.0,5.0,7.0,8.0,7.0,7.0,7.0,4.0,3264.0,"Decatur Ave Williamsbridge, BX",154.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3265.0,"Decatur Ave Williamsbridge, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3266.0,"Decatur Ave Williamsbridge, BX",1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3267.0,"Decatur Ave Williamsbridge, BX",12.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3268.0,"Decatur Ave Williamsbridge, BX",7.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3272.0,"Decatur Ave Williamsbridge, BX",6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3274.0,"Decatur Ave Williamsbridge, BX",5.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3276.0,"Decatur Ave Williamsbridge, BX",8.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,1.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3277.0,"Decatur Ave Williamsbridge, BX",28.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3278.0,"Decatur Ave Williamsbridge, BX",9.0
2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,52.0,1.0,3.0,4.0,3.0,0.0,3283.0,"Decatur Ave Williamsbridge, BX",88.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3285.0,"Decatur Ave Williamsbridge, BX",2.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,3287.0,"Decatur Ave Williamsbridge, BX",28.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,0.0,1.0,3289.0,"Decatur Ave Williamsbridge, BX",30.0
1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,15.0,19.0,6.0,7.0,1.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,5.0,8.0,3.0,1.0,3291.0,"Decatur Ave Williamsbridge, BX",89.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,"Decatur Ave Williamsbridge, BX",1.0
0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,3.0,3.0,0.0,3304.0,"Decatur Ave Williamsbridge, BX",26.0
