1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,number,street,total
9.0,7.0,3.0,1.0,0.0,1.0,2.0,6.0,5.0,6.0,2.0,7.0,1.0,2.0,7.0,7.0,11.0,3.0,5.0,11.0,12.0,15.0,12.0,6.0,625.0,"E 141st St Mott Haven, BX",141.0
5.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,5.0,5.0,7.0,6.0,4.0,626.0,"E 141st St Mott Haven, BX",73.0
1.0,1.0,0.0,1.0,2.0,10.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,5.0,3.0,5.0,1.0,0.0,627.0,"E 141st St Mott Haven, BX",46.0
5.0,9.0,3.0,4.0,4.0,16.0,54.0,12.0,8.0,5.0,3.0,9.0,6.0,5.0,10.0,7.0,7.0,13.0,9.0,10.0,10.0,6.0,14.0,3.0,628.0,"E 141st St Mott Haven, BX",232.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,648.0,"E 141st St Mott Haven, BX",3.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,662.0,"E 141st St Mott Haven, BX",21.0
8.0,2.0,8.0,7.0,5.0,4.0,1.0,7.0,4.0,5.0,5.0,8.0,4.0,9.0,2.0,4.0,5.0,8.0,7.0,7.0,5.0,7.0,9.0,2.0,666.0,"E 141st St Mott Haven, BX",133.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,674.0,"E 141st St Mott Haven, BX",1.0
4.0,3.0,0.0,1.0,1.0,2.0,5.0,3.0,3.0,3.0,6.0,4.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,6.0,2.0,6.0,2.0,676.0,"E 141st St Mott Haven, BX",69.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,677.0,"E 141st St Mott Haven, BX",3.0
7.0,6.0,1.0,4.0,1.0,2.0,0.0,4.0,9.0,1.0,5.0,10.0,10.0,2.0,7.0,7.0,5.0,5.0,10.0,10.0,14.0,28.0,19.0,6.0,694.0,"E 141st St Mott Haven, BX",173.0
10.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,0.0,8.0,2.0,3.0,2.0,9.0,3.0,0.0,2.0,7.0,4.0,3.0,4.0,1.0,700.0,"E 141st St Mott Haven, BX",80.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,728.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,745.0,"E 141st St Mott Haven, BX",2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,783.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,836.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,860.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,9.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,863.0,"E 141st St Mott Haven, BX",40.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,"E 141st St Mott Haven, BX",2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,"E 141st St Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,"Brook Ave Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,"Brook Ave Mott Haven, BX",1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,"Brook Ave Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,"Brook Ave Mott Haven, BX",18.0
0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,171.0,"Brook Ave Mott Haven, BX",16.0
4.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,173.0,"Brook Ave Mott Haven, BX",43.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,"Brook Ave Mott Haven, BX",1.0
0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,175.0,"Brook Ave Mott Haven, BX",12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,179.0,"Brook Ave Mott Haven, BX",2.0
1.0,1.0,6.0,3.0,3.0,0.0,3.0,4.0,7.0,5.0,3.0,12.0,25.0,17.0,21.0,5.0,7.0,7.0,11.0,16.0,7.0,4.0,7.0,8.0,180.0,"Brook Ave Mott Haven, BX",183.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,7.0,1.0,5.0,1.0,0.0,197.0,"Brook Ave Mott Haven, BX",28.0
2.0,0.0,4.0,0.0,2.0,2.0,2.0,6.0,5.0,5.0,6.0,2.0,5.0,2.0,9.0,3.0,2.0,2.0,5.0,6.0,4.0,6.0,7.0,6.0,205.0,"Brook Ave Mott Haven, BX",93.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,221.0,"Brook Ave Mott Haven, BX",14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,228.0,"Brook Ave Mott Haven, BX",3.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,"Brook Ave Mott Haven, BX",2.0
4.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,231.0,"Brook Ave Mott Haven, BX",14.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,235.0,"Brook Ave Mott Haven, BX",7.0
